Nome,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
IZABELLA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IZABELLA VALENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IZABELLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IZABELLE CUBAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IZABELLY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IZAC OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IZADORA EMANUELLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IZAQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IZAQUIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JACKSON BRAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JACKSON JUVÊNCIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JACKSON MIGUEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JACKSON WILSON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JACOB,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JACYELE RAINAR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JADE,1734,612,0,0,0,0,0,0,0,0,0,0,0,1,0
JADY ISADORA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAIANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
JAIANE MUNHUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAILSON EDOTODENHAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAIRO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAISON HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JAKELINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAMERSON GUILHERME,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAMES DOUGLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAMILE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAMILE EUNICE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAMILE TAUANE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAMILLE VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAMILLY CASTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAMILLY MELO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAMILY MOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAMILY REGO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAMILY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JANAINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JANAINA AYSHA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JANAIRA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JANAÍNA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JANDERSON FREITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JANDRIANE QUEIROZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JANIEL OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JANILTON HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JANISSE CLEIANE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JAQUELINE AYSLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JARDIELLY SAMYRE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JARNYSSON,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JASIELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JASMIM FONSECA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JAWDAT TOHME,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAYLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JEAN CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JEAN FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JEAN JAHN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JEAN MARCELO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JEAN RICHARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JEAN WESLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JEFERSON,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
JEFERSON ANGHEBEN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JEFERSSON OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JEFFERSON BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JEFFERSON CAUAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JEFFERSON CONCEICAO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JEFFERSON PAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JEFFRY CORTEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JENFRI ANTONIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JENIFER ANGELINA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JENIFER EMANUELE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JENIFER VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JENISON JAMINAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JENNIFER KETLIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JENNIFER LUANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JENNIFER NICOLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JENYSSON ANTONIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JERDESON NOÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JERE INACIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JEREMIAS BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JEREMIAS MIGUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JEREMY CAPPA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JERRI DURI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JERSE JAINE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JESSICA DAVID,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JESSICA WAIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHENIFER ARAUJO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHENIFER GABRIELLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHENIFER JAMILY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHENIFER NATIELY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHENIFFER VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHENNIFER KAROLLINNY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHENNIFER ROBERT\'S,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHENNIFER SOFHIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHENNYFER KAUANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHENNYFER MIKAELY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JHENNYFER VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHENYFER SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHENYFER YASMIM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHESSICA MARIA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JHONATA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
JHONATA FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHONATA KAUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHONATAN GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHONATAN GUIMARÃES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHONATAN MARIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHONATHAN MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHONATHAN VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHONE KEVIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHONER VITOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHONY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHONY CLEITON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHONY HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JHOSWUER ALEJANDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JHULIA BRENDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JHULLY GABRIELA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHULYA FERNANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JILLIAN BROOKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOALISON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOANA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOANILSON MOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOANNY THAYLLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO ARTHUR,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0
JOAO DAVI,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
JOAO EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO EMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO FERRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOAO GABRIEL,320,361,422,942,1239,4674,77,853,857,109,6,0,0,0,1
JOAO GUILHERME,1035,2115,2552,2347,2693,4430,172,191,117,65,0,0,0,0,0
JOAO ICARO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOAO LUCAS,2042,2773,3979,3556,3452,6244,62,1394,1722,304,22,0,3,0,1
JOAO MARCOS,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
JOAO MIGUEL,7934,11386,14735,12441,14406,15082,1761,2751,3090,221,30,2,2,0,2
JOAO PASCOAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOAO PEDRO,2847,3837,3576,4174,4270,8372,72,1324,1383,164,28,0,5,5,1
JOAO PHILLIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO VICTOR,0,0,0,0,0,195,0,0,0,40,4,2,0,0,0
JOAO VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOAO VITOR,0,0,0,0,0,509,0,16,0,0,4,3,7,2,5
JOAQUIM,6673,7129,5648,5411,5743,1250,646,225,125,0,0,1,0,0,0
JOAQUIM EMANUELL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JOAQUIM GUIRELE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOAQUIM QUOOS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JOAQUIM ROMIO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JOAQUIM VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOAQUIN MISAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOARDSON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOBSON VINICIUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOEL JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JOEL VINÍCIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOELITON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOHN ANDRÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOHN CLEBSON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOHN LENNON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOHN VICTOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOHN VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOHNATHAN JESUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOICE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOICE LUANA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOICE MOURÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOISOM ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONAS,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4
JONAS KAELISSON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JONAS NICOLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONAS REHKLAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONATA ALCANTARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONATHA MALALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONATHAN MATTHEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JONNY GUILHERME,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JORDAN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JORDANA BORGES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JORDANA SAYURI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JORDON GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JORGE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
JORGE ANTÔNIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JORGE ARTHUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JORGE HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
JORGE JOÃO,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JORGE KAUÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JORGE NÍCOLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JORLY RENATA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSE,1538,1028,728,582,216,0,0,0,0,0,0,0,0,0,0
JOSE ARTHUR,0,0,0,0,0,473,0,17,0,0,0,0,0,0,0
JOSE CARDOSO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSE EDSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSE EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSE FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSE GABRIEL,0,0,0,0,0,92,0,0,0,0,0,0,0,1,1
JOSE GUSTAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSE HEITOR,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
JOSE HENRIQUE,0,0,0,0,0,67,0,0,0,0,2,0,0,0,1
JOSE KAIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSE MIGUEL,1019,1230,1067,1041,1083,1306,0,30,82,0,0,0,0,0,0
JOSE RICARDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOSE SAMUEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSE VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOSE YAGO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSEANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSEFIM JERFESON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSH CARDOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSHUA FAGIANI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSHUA RYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSIAS BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSICLEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSUE,31,42,32,73,17,14,0,0,0,0,0,0,0,0,0
JOSUÉ,0,0,0,0,0,0,38,41,69,0,2,1,0,0,0
JOSUÉ ARTHUR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSUÉ CABRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSUÉ CADETE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSUÉ YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSÉ ADÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ ALBERTO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSÉ ARLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSÉ ARMANDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ ARTHUR,0,0,0,0,0,0,358,67,293,0,0,0,0,0,1
JOSÉ AUGUSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ CARLOS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
JOSÉ CLEITON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ CLÁUDIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ EDUARDO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JOSÉ EDVALDO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JOSÉ EMANOEL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOSÉ FERNANDO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
JOSÉ FRANCISCO,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JOSÉ GABRIEL,0,0,0,0,0,0,75,55,0,0,24,3,0,0,1
JOSÉ GUILHERME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOSÉ HENRIQUE,0,0,0,0,0,0,9,0,0,7,2,3,0,1,0
JOSÉ HUMBERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOSÉ IGOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSÉ LEONARDO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JOSÉ LUCAS,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
JOSÉ LUIZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSÉ MAYKON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSÉ MESSIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ MIGUEL,0,0,0,0,0,0,704,492,901,415,2,0,0,0,2
JOSÉ PEDRO,0,0,0,0,0,0,0,5,0,78,11,0,0,0,0
JOSÉ ROBERTO,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
JOSÉ RONILDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOSÉ VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ VINÍCIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOSÉ VITOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ VITÓRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOSÉ WAGNER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOSÉ WELLINGTON,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JOSÉ YANN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOSÉ YURI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOYCE EMILLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOZUÉ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOÃO ALIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOÃO ARTHUR,0,0,0,0,0,0,197,129,95,40,4,0,1,0,0
JOÃO AUGUSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOÃO CARLOS,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
JOÃO CLEBESSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOÃO DAVI,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
JOÃO FELIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JOÃO FILIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOÃO GABRIEL,0,0,0,0,0,0,4239,1819,1780,2151,86,8,16,2,7
JOÃO GUILHERME,0,0,0,0,0,0,4077,2233,1066,539,38,7,0,1,3
JOÃO HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
JOÃO HOMERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOÃO HÉLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOÃO IVAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOÃO KAYK,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JOÃO LEONARDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JOÃO LUCAS,0,0,0,0,0,0,7177,4322,5202,12573,375,2,2,3,3
JOÃO MANASSÉS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOÃO MARCELO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOÃO MARCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOÃO MATHEUS,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2
JOÃO MIGUEL,0,0,0,0,0,0,16049,9884,11023,8273,406,50,3,0,3
JOÃO PAULO,0,0,0,0,0,0,0,0,10,12,27,3,3,10,5
JOÃO PEDRO,0,0,0,0,0,0,9472,5638,6178,8474,311,36,31,25,20
JOÃO RENNAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOÃO RIQUELMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOÃO VICTOR,0,0,0,0,0,0,127,270,348,675,76,20,7,15,9
JOÃO VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JOÃO VITOR,0,0,0,0,0,0,766,792,982,2140,129,14,14,10,6
JOÃO VÍCTOR,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
JOÃO VÍTOR,0,0,0,0,0,0,0,1,0,5,3,0,2,0,3
JUAN CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JUAN GABRIEL,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JUAN LUCAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JUAN MIGUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JUAN PABLO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JUCILENE THOMÁS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JUDSON HELLYSON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIA,4560,6242,7986,8717,8916,2574,0,628,640,245,56,3,1,2,1
JULIA AGUSTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIA JOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIA JUSTINIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIA KIMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JULIA LARISSA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JULIA NAYARA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JULIA OLIVIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JULIA VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JULIANA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1
JULIANA ALICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JULIANA GALVAO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JULIANO,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
JULIANO GOVÉHJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULIANO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JULIANO ROSA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JULIE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JULIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JULIO CESAR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
JULIO HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JULIO RAVI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JULLYA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JULYA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JULYA RAMADA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JUPORITA KAIABI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JÉSSICA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JÉSSICA NICOLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JÉSSICA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JÓ FELIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JÚLIA,0,0,0,0,0,0,491,531,228,816,3,1,4,1,0
JÚLIA BOLASELL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JÚLIA CARMO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JÚLIA EMANUELA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JÚLIA ESTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JÚLIA GABRIELLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JÚLIA MAYANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JÚLIA NICOLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JÚLIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JÚLIO CÉSAR,0,0,0,0,0,0,0,0,0,0,20,3,2,3,3
KAEL MATEUS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KAGUANA KALAPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KAHIZA KETELLEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAHUGA YAHITA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAIALU KALAPALO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KAIK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KAILA VICTÓRIA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KAILANE OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KAINAHAGU KALAPALO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAIO,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0
KAIO ALEXANDRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KAIO ASSIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KAIO CUNHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
